,Name,Link,Location,Number,Email,Website,Description
523,neo,https://www.4yfn.com/exhibitor/neo/,Hall 4YFN Montjuic Hall M8 Stand G1,+34 670805032,ld@getneo.com,http://www.getneo.com/,NEO is all about automating FX risk management.
524,neostack-co-ltd,https://www.4yfn.com/exhibitor/neostack-co-ltd/,Hall 4YFN Montjuic Hall M8 Stand 16,+82 1044270579,,http://www.neostack.co.kr/,"Neostack Co., Ltd. is focusing on developing more accurate integrated security system by grafting traditional physical security and the latest high-technology IT products onto the wireless communication technology and artificial intelligence(AI) technology. It has grown into the leading company by building its own system in the major buildings such as the government offices, schools, hospitals, general companies, and residential housings."
525,nestech-corporation,https://www.4yfn.com/exhibitor/nestech-corporation/,Hall 4YFN Montjuic Hall M8 Stand 7,,jiajiayeh@nestech.com.tw,http://www.nestech.com.tw/,"Nestech provides hotels and property managers simple, flexible, and smart access control solutions that solve problems of waiting time at the front desk and improve the host-guest experience when traveling. The system can work with standalone and wireless locks."
526,network-defines,https://www.4yfn.com/exhibitor/network-defines/,Hall 4YFN Montjuic Hall M8 Stand M4,,,http://www.networkdefines.com/,"Network Defines, Inc. is a technology-based startup specialized in peer-to-peer (P2P) systems and blockchain technology. We believe P2P and blockchain will enrich people’s lives by redefining data delivery platform innovatively. Network Defines will continue to be a pioneering leader in the information technology (IT) industry."
527,neubility-inc,https://www.4yfn.com/exhibitor/neubility-inc/,Hall 4YFN Montjuic Hall M8 Stand L1,+1 6463353181,info@neubility.co.kr,http://www.neubility.co.kr/,"Neubility is revisualizing haptics through ""pressure interfaces""​- a new generation of haptic interface for fluid communication between human and computer, naturally extending human bodily senses into the machine. Due to the ubiquity of computer screens and the number of attention-hogging parameters, the human brain fails in many challenging gaming and real-life driving situations, which is where Neubility comes into play. Neubility augments haptics to convey more complex data, thus relocating visual attention back into the real environment. Currently, the product is marketed towards personal mobility vehicles. We are seeking partners for expansion and series-A funding."
528,neurafy,https://www.4yfn.com/exhibitor/neurafy/,Hall 4YFN Montjuic Hall M8 Stand T3,,luis@neurafy.com,http://www.neurafy.com/,Tailored IA assistants. 
529,neurodigital-technologies-sl,https://www.4yfn.com/exhibitor/neurodigital-technologies-sl/,Hall 4YFN Montjuic Hall M8 Stand J2,+34 950172762,hello@neurodigital.es,http://www.neurodigital.es/,"NeuroDigital is expert in natural interaction for XR. Our product Avatar VR is an ideal interface for XR solutions, allowing the users interact with and control any software or hardware device, including human-robots interaction, just using their hands. Avatar VR is a haptic glove equipped with tactile feedback through a set of vibrotactile actuators arranged on the fingertips and the palm of the hand, full finger, arm and upper body tracking using IMU sensors, along with reliable gesture based smart command triggering thanks to conductive fabric zones in the gloves."
530,neurofinance-technologies-s-l,https://www.4yfn.com/exhibitor/neurofinance-technologies-s-l/,Hall 4YFN Montjuic Hall M8 Stand C2,,contact@neurofin.tech,https://neurofin.tech/,Developer and provider of the digital and advisory solutions for the wealth management industry.
531,new-day,https://www.4yfn.com/exhibitor/new-day/,Hall 4YFN Montjuic Hall M8 Stand 54,,conor@nehthit.com,https://nehthit.com/,"Neh Thit is a jobs platform using chatbot and AI technology to improve social mobility by helping Myanmar’s young professionals create high-quality CVs, obtain entry- to mid-level jobs, and obtain professional skills.  We've connected over 50,000 users with job opportunities and online learning opportunities.  We partner with GSMA Foundation MIT’s Sandbox and Legatum Center, among others."
532,newton1665-co-ltd,https://www.4yfn.com/exhibitor/newton1665-co-ltd/,Hall 4YFN Montjuic Hall M8 Stand L1,+82 1071237528,newton1665.0815@gmail.com,http://www.newton1665.com/,Newton 1665 aims to restore the body structure to live harmoniously with the Gravity and the environment in the Earth.
533,nirvine-kpi,https://www.4yfn.com/exhibitor/nirvine-kpi/,Hall 4YFN Montjuic Hall M8 Stand R2,+34 677196705,info@nirvine.com,https://nirvine.com/,E-commerce analytics software providing simple real-time graphs and charts to help quickly achieve a global vision and save time on information management.
534,nissan,https://www.4yfn.com/exhibitor/nissan/,,,,http://www.nissan.es/,"Nissan has five production centres in Spain at Barcelona, Ávila and Cantabria where it manufactures the combustion engine and electric versions of the NV200 van which is the bestseller in Europe, the Navara pickup and the NT400/Cabstar light truck. It also manufactures components for several plants in the Renault-Nissan-Mitsubishi Alliance, has an R&D facility for all of Europe, a distribution hub and a spare parts centre. Barcelona hosts its sales office for Spain and Portugal, countries in which Nissan is the electric mobility and crossover segment leader. Some 5,000 people work at Nissan in Spain."
535,nomorepass,https://www.4yfn.com/exhibitor/nomorepass/,Hall 4YFN Montjuic Hall M8 Stand T3,+34 912887376,espinosa@nomorepass.com,https://nomorepass.com/,"NoMorePass is a mobile-based solution for securely storing users' credentials on their own smartphone. NoMorePass has a protocol for the exchange of credentials that allows, in a convenient, safe and immediate way, to transfer keys to the destination service avoiding the need to memorize the keys or to store them in less secure places. In addition, the app allows you to generate new, secure passwords for any service so you do not need to remember."
536,nostra-restauracion-s-l,https://www.4yfn.com/exhibitor/nostra-restauracion-s-l/,Hall 4YFN Montjuic Hall M8,,,,
537,nota-inc,https://www.4yfn.com/exhibitor/nota-inc/,Hall 4YFN Montjuic Hall M8 Stand D2,,,http://www.nota.ai/,NOTA Inc. is solution-oriented tech startup using AI to make the world more convenient.
538,nova-lumos,https://www.4yfn.com/exhibitor/nova-lumos/,Hall 4YFN Montjuic Hall M8 Stand 54,,,,
539,novameat,https://www.4yfn.com/exhibitor/novameat/,Hall 4YFN Montjuic Hall M8 Stand O2,+34 682937120,gs@novameat.com,https://www.novameat.com/,"NOVAMEAT created and patented the first 3D printed plant-based beefsteak. Our startup develops cutting-edge technology to fabricate and commercialize a new generation of plant-based fibrous meat substitutes that are accessible, safe, scalable, and of high quality. NOVAMEAT is a startup aiming to provide new solutions to feed the planet’s growing population, and to overcome the current unsustainable and inefficient livestock system by promoting a healthy, efficient, humane and sustainable food supply."
540,nuclio-venture-builder,https://www.4yfn.com/exhibitor/nuclio-venture-builder/,Hall 4YFN Montjuic Hall M8 Stand N2,+34 602258526,patricia.pallares@nuclio.com,http://www.nuclio.com/,"Nuclio is a company builder that incubates startups with business models already validated in other markets. Nuclio identifies the different business models in-house and puts together the team of entrepreneurs to execute the project. During the incubation process, Nuclio offers its entrepreneur access to central services, including IT, accounting, PR, legal, HR services amongst others."
541,nukula,https://www.4yfn.com/exhibitor/nukula/,Hall 4YFN Montjuic Hall M8 Stand T3,,,http://www.nukula.es/,"People’s interest on developing a healthy diet is rinsing, however they usually lack the knowledge to identify the healthiest choice in a grocery shop or how to build a balanced diet. To satisfy this new need we created Nukula, an online grocery shopping application which includes a food recommendation software. Nukula turns the user’s shopping list into a healthy and balanced basket, by comparing all the available products in their usual supermarket and selecting the best options based on their ingredients."
542,nurturewatch,https://www.4yfn.com/exhibitor/nurturewatch/,Hall 4YFN Montjuic Hall M8 Stand G1,(949) 357-6775,sales@nurturewatch.com,http://www.nurturewatch.com/,"NurtureWatch is a global tracking & communication device designed for the elderly, children & those with special needs. It securely & accurately tracks the user’s whereabouts through GPS technology. It can make two-way calls to family members, caretakers or to an emergency call center."
543,nutrasign,https://www.4yfn.com/exhibitor/nutrasign/,Hall 4YFN Montjuic Hall M8 Stand T3,+34 652653220,info@nutrasign.io,https://www.nutrasign.io/,"NutraSign is a solution backed by Blockchain technology that allows food companies to improve their traceability system. It offers security, transparency and confidence to all those involved in the supply chain all the way until the final consumer."
544,nytilus,https://www.4yfn.com/exhibitor/nytilus/,Hall 4YFN Montjuic Hall M8 Stand K4,+1 4389793736,abi@nytilus.com,http://www.nytilus.com/,Nytilus is a Canadian tech company who develops High Dynamic Range(HDR) imaging technology for Augmented Reality(AR) applications
545,nyx-technologies,https://www.4yfn.com/exhibitor/nyx-technologies/,Hall 4YFN Montjuic Hall M8 Stand F4,+972 526496094,tomer@nyx-tech.com,http://www.nyx-tech.com/,"Sleep is essential for cognitive functions, physical performance, and overall health & wellness. Yet, sleep deficiency is a common problem worldwide."
546,obs-business-school,https://www.4yfn.com/exhibitor/obs-business-school/,Hall 4YFN Montjuic Hall M8 Stand 56,+34 934005375,comunicacion@onlinebschool.com,http://www.obs-edu.com/,"OBS Business School fundada en 2006 como la primera escuela de negocios 100% online en español, está orientada a la formación de directivos y profesionales que desean dar un salto cualitativo en su vida laboral. Una escuela próxima al tejido empresarial nacional e internacional con mecanismos de networking globales que satisfacen las necesidades de todos los alumnos. Poniendo a su disposición una oferta formativa asociada a cuatro áreas de conocimiento: Dirección General, Marketing y Comunicación, Sistemas y Operaciones y Derecho, Finanzas y Recursos Humanos que en total engloban 35 Masters."
547,obyte,https://www.4yfn.com/exhibitor/obyte/,Hall 4YFN Montjuic Hall M8 Stand F1,+34 663176346,luke@byteball.org,http://www.obyte.org/,"Obyte, formerly Byteball, is one of the veterans of the blockchain space, and is known for its innovative distributed ledger technology (DLT) platform which has no blocks and no miners.  Its fast and scalable protocol and easy to build on platform helped Obyte soar to a peak market cap of over $1B during the blockchain boom – without ever launching an ICO.  "
