,Name,Link,Location,Number,Email,Website,Description
684,nous4health,https://www.mwcbarcelona.com/exhibitor/nous4health/,Hall 8,,,,
685,novameat,https://www.mwcbarcelona.com/exhibitor/novameat/,Hall M8,,gs@novameat.com,,"NOVAMEAT created and patented the first 3D printed plant-based beefsteak. Our startup develops cutting-edge technology to fabricate and commercialize a new generation of plant-based fibrous meat substitutes that are accessible, safe, scalable, and of high quality. NOVAMEAT is a startup aiming to provide new solutions to feed the planet’s growing population, and to overcome the current unsustainable and inefficient livestock system by promoting a healthy, efficient, humane and sustainable food supply."
686,noveltech,https://www.mwcbarcelona.com/exhibitor/noveltech/,Hall 8,,,,
687,nowsecure,https://www.mwcbarcelona.com/exhibitor/nowsecure/,Hall 7 Stand 7N61,,,http://www.nowsecure.com,"NowSecure delivers automated mobile app security testing software, a public appstore mobile app risk vetting database, and expert pen testing services for mobile developers, carriers, service providers and enterprises. For mobile app developers, NowSecure solutions cover full lifecycle of mobile app security testing from dev through production. For mobile app users and service providers, NowSecure delivers a rich database of risk scores with security, privacy and compliance data from testing and monitoring of millions of apps in public appstores. NowSecure is trusted by top B2B / B2C brand: banking, retail, healthcare, utilities, entertainment, transportation, consumer goods, government, and managed services."
688,nrsgateway,https://www.mwcbarcelona.com/exhibitor/nrsgateway/,Hall 8,,lroqueta@nrs-group.com,,"NRSGateway is a global SMS provider since 2001 with international presence around Europe and South America. Registered on the CNMC since 2008  We have the best connectivity to the major of operators worldwide, offering suitable connections for an A-Z coverage on Direct , High Quality, wholesale and SIM routes. Also we offer other services:  connectivity through API, HLR/MNP, 2 ways messaging and real- time DLR"
689,nucurrent,https://www.mwcbarcelona.com/exhibitor/nucurrent/,Hall 8,,mike.harmon@nucurrent.com,http://www.nucurrent.com,"NuCurrent delivers breakthroughs in wireless power through its expertise in magnetics and full-system integration. The company’s core technologies include its patented MLMT antennas – which are the industry’s thinnest and most efficient (highest Q) – along with proprietary technologies that accelerate successful wireless power solution development through advanced hardware simulation and firmware control. NuCurrent’s engineering team applies these core technologies in partnership with client product teams to produce complete wireless power solutions on the Qi and Airfuel Standards and within closed, proprietary systems."
690,nukula,https://www.mwcbarcelona.com/exhibitor/nukula/,Hall M8,,,http://www.nukula.es,"People’s interest on developing a healthy diet is rinsing, however they usually lack the knowledge to identify the healthiest choice in a grocery shop or how to build a balanced diet. To satisfy this new need we created Nukula, an online grocery shopping application which includes a food recommendation software. Nukula turns the user’s shopping list into a healthy and balanced basket, by comparing all the available products in their usual supermarket and selecting the best options based on their ingredients."
691,nurturewatch,https://www.mwcbarcelona.com/exhibitor/nurturewatch/,Hall M8,,sales@nurturewatch.com,http://www.Nurturewatch.com,"NurtureWatch is a global tracking & communication device designed for the elderly, children & those with special needs. It securely & accurately tracks the user’s whereabouts through GPS technology. It can make two-way calls to family members, caretakers or to an emergency call center."
692,nutrasign,https://www.mwcbarcelona.com/exhibitor/nutrasign/,Hall M8,,info@nutrasign.io,,"NutraSign is a solution backed by Blockchain technology that allows food companies to improve their traceability system. It offers security, transparency and confidence to all those involved in the supply chain all the way until the final consumer."
693,nytilus,https://www.mwcbarcelona.com/exhibitor/nytilus/,Hall M8,,abi@nytilus.com,http://www.nytilus.com,Nytilus is a Canadian tech company who develops High Dynamic Range(HDR) imaging technology for Augmented Reality(AR) applications
694,obyte,https://www.mwcbarcelona.com/exhibitor/obyte/,Hall M8,,luke@byteball.org,http://www.obyte.org,"Obyte, formerly Byteball, is one of the veterans of the blockchain space, and is known for its innovative distributed ledger technology (DLT) platform which has no blocks and no miners.  Its fast and scalable protocol and easy to build on platform helped Obyte soar to a peak market cap of over $1B during the blockchain boom – without ever launching an ICO.  "
695,odoc,https://www.mwcbarcelona.com/exhibitor/odoc/,Hall M8,,heshan@odoc.life,http://www.odoc.life,"oDoc is Sri Lanka’s largest digital health platform and connects you with doctors for video, audio and text consultations over a phone."
696,ogury,https://www.mwcbarcelona.com/exhibitor/ogury/,Hall 8,,,http://www.ogury.com,"Founded in 2014, Ogury provides the most advanced Mobile Journey Marketing Cloud, where organizations can access the integrated data and technologies necessary to understand the entire mobile user journey, and market across it. In full compliance with GDPR, and with a sharp focus on operational simplicity, Ogury MJM cloud delivers unmatched user engagement and mobile asset revenue to 900 brands and 3500 publishers across the globe."
697,olympusat,https://www.mwcbarcelona.com/exhibitor/olympusat/,Hall Upper Walkway Stand 1UP,,clopez@olympusat.com,http://www.olympusat.com,"Olympusat is a vertically integrated content platform of increasing diversity, reach and scale. We encompass one of the largest multicultural independent television businesses in the U.S., a growing ﬁlm and television library, a world-class original content operation, and an expanding global distribution footprint."
698,onalabs,https://www.mwcbarcelona.com/exhibitor/onalabs/,Hall M8,,,http://www.onalabs.com,"Onalabs is a company that develops non-invasive monitoring solutions measuring any chemical parameters present in sweat using miniaturized biosensors. Our non-invasive products based on wearable formats will empower the patients and users to measure relevant biomarkers anytime and anywhere, allowing them to detect and monitor early stages of possible clinical deterioration, which could prelude in earlier management strategies, resulting in shorter hospital stays, prevention of unnecessary treatments and sudden deaths."
699,ondego,https://www.mwcbarcelona.com/exhibitor/ondego/,Hall Congress Square Stand CS50,,info@ondego.io,http://www.ondego.io,Proximity Marketing and Location Analytics for the Physical World.
700,onecowork,https://www.mwcbarcelona.com/exhibitor/onecowork/,Hall M8,,scott.mackin@onecowork.com,,"OneCoWork is a premium workspace platform with three stunning locations in Barcelona, Spain. We combine 5-star service with exceptional design and an engaged community to deliver an unrivaled workplace experience."
701,onekey,https://www.mwcbarcelona.com/exhibitor/onekey/,Hall 1 Stand 1C41,,contact@onekey.kr,,Onekey is a smart keyless entry solution provider using precise positioning technology. Onekey’s solution gets rid of a need for any key-fob and provides convenience and higher security by utilizing inaudible soundwave and wireless technology between the smartphone and your car. Onekey’s solution can be applied to other areas such as smart door locks.
702,oneragtime,https://www.mwcbarcelona.com/exhibitor/oneragtime/,Hall M8,,contact@oneragtime.com,http://www.oneragtime.com,"OneRagtime is the venture platform. We select the most innovative tech start-ups from across Europe and Israel and back them, leveraging our curated investor community. In our unique VC as a platform model, our investors choose which start-up they’d like to invest in and we take care of the rest – market analysis, terms negotiation and dedicated vehicle creation. Our exceptional entrepreneurs are supported in their full journey through the power of our team and community: capital to contacts, experience to operational resources. What’s more, we advise corporates in their digital transformations, unlocking opportunities both for them and our start-ups."
